dataset_folder,num_views,main_view_iou,other_views_average_iou
/scratch/cl927/datasets/Toys4k/subset_100/renders/005_00810f2d468e4ff59f3d809105a02d8f78a457d9964e82c02949e04e70867a15,5,0.4299772899318698,0.4532894638172279
/scratch/cl927/datasets/Toys4k/subset_100/renders/006_00a671413440087d62a172cf811f0a19ff83ffbc9fefc3fc0320cb187382d8c4,5,0.9275220684307248,0.8826713024413794
/scratch/cl927/datasets/Toys4k/subset_100/renders/006_00a671413440087d62a172cf811f0a19ff83ffbc9fefc3fc0320cb187382d8c4,5,0.9069468384907932,0.9394789232032928
/scratch/cl927/datasets/Toys4k/subset_100/renders/006_00a671413440087d62a172cf811f0a19ff83ffbc9fefc3fc0320cb187382d8c4,5,0.9708257956022116,0.9392464989061012
/scratch/cl927/datasets/Toys4k/subset_100/renders/006_00a671413440087d62a172cf811f0a19ff83ffbc9fefc3fc0320cb187382d8c4,5,0.96728131720904,0.9495853030636282
/scratch/cl927/datasets/Toys4k/subset_100/renders/006_00a671413440087d62a172cf811f0a19ff83ffbc9fefc3fc0320cb187382d8c4,5,0.9053686209026237,0.836652505426262
/scratch/cl927/datasets/Toys4k/subset_100/renders/007_00b614f80a13a180214392cdd7148a0373fbc85abf7e926d7b13e8c56876ea87,5,0.7787528391492876,0.8203705951427839
/scratch/cl927/datasets/Toys4k/subset_100/renders/007_00b614f80a13a180214392cdd7148a0373fbc85abf7e926d7b13e8c56876ea87,5,0.8550651534258091,0.8791760724770089
/scratch/cl927/datasets/Toys4k/subset_100/renders/007_00b614f80a13a180214392cdd7148a0373fbc85abf7e926d7b13e8c56876ea87,5,0.7722182080924855,0.7679912758308144
/scratch/cl927/datasets/Toys4k/subset_100/renders/007_00b614f80a13a180214392cdd7148a0373fbc85abf7e926d7b13e8c56876ea87,5,0.741215723073715,0.7593967410821139
/scratch/cl927/datasets/Toys4k/subset_100/renders/007_00b614f80a13a180214392cdd7148a0373fbc85abf7e926d7b13e8c56876ea87,5,0.8201746874464806,0.6276646393560058
/scratch/cl927/datasets/Toys4k/subset_100/renders/008_00fc7217bdc00d945b119f1227d4c236554e3dbf7e9421c0612f1e69ebd2d14d,5,0.8664279513888888,0.8387622580018663
/scratch/cl927/datasets/Toys4k/subset_100/renders/008_00fc7217bdc00d945b119f1227d4c236554e3dbf7e9421c0612f1e69ebd2d14d,5,0.7077928834015399,0.8452953165353201
/scratch/cl927/datasets/Toys4k/subset_100/renders/008_00fc7217bdc00d945b119f1227d4c236554e3dbf7e9421c0612f1e69ebd2d14d,5,0.7870738737880267,0.7866841217476271
/scratch/cl927/datasets/Toys4k/subset_100/renders/008_00fc7217bdc00d945b119f1227d4c236554e3dbf7e9421c0612f1e69ebd2d14d,5,0.8666552060053865,0.8162803473006368
/scratch/cl927/datasets/Toys4k/subset_100/renders/008_00fc7217bdc00d945b119f1227d4c236554e3dbf7e9421c0612f1e69ebd2d14d,5,0.8841261156516089,0.8200709346105756
/scratch/cl927/datasets/Toys4k/subset_100/renders/009_0100555a135f253a7b39cef42d4910adbcd2b0e6612c1a039ea1c6c7c7e0d9ae,5,0.7318662636947487,0.7696110308588309
/scratch/cl927/datasets/Toys4k/subset_100/renders/009_0100555a135f253a7b39cef42d4910adbcd2b0e6612c1a039ea1c6c7c7e0d9ae,5,0.6927761641525344,0.8274013213183178
/scratch/cl927/datasets/Toys4k/subset_100/renders/009_0100555a135f253a7b39cef42d4910adbcd2b0e6612c1a039ea1c6c7c7e0d9ae,5,0.8700593193880737,0.6450504835945704
/scratch/cl927/datasets/Toys4k/subset_100/renders/009_0100555a135f253a7b39cef42d4910adbcd2b0e6612c1a039ea1c6c7c7e0d9ae,5,0.845462969563048,0.6940035973913224
