dataset_folder,num_views,average_bcd,std_bcd,average_ucd,std_ucd
/scratch/cl927/datasets/Toys4k/subset_100/renders/024_020cb5d753899af15cccaba26f3e2059ccb8e034b0df89089e069719afd263d1,5,9.615193121135235e-05,6.149058814030933e-06,5.888618688913994e-05,1.6986439720825755e-06
/scratch/cl927/datasets/Toys4k/subset_100/renders/025_021c0a67be93ae3d1c0616bacd77468ad19626d637fc4b8f0f957d2e29000232,5,0.0008172721602022648,0.00024956741073979923,0.0004942113941069692,0.0001814404125458762
/scratch/cl927/datasets/Toys4k/subset_100/renders/026_0262655e32192433582198a448699b2a42e8c3067ee6cf33ad0248556ef885fd,5,0.001532100501935929,0.0010292706506514846,0.000775042557506822,0.0006430081369863363
/scratch/cl927/datasets/Toys4k/subset_100/renders/027_0268f36995da673d79be5486a8b141deceb06ba98ad32bf320c11d0f15e8948f,5,0.0004258303204551339,9.346747390457966e-05,0.00022314795933198184,7.425160900517918e-05
/scratch/cl927/datasets/Toys4k/subset_100/renders/028_026f817bc2e70b413ee3ecd951c84911a97a2d7862d1f553447e420bb72e48a8,5,0.0002019308099988848,6.18297952410789e-05,0.00012391190612106583,4.2357520324269003e-05
/scratch/cl927/datasets/Toys4k/subset_100/renders/029_0289dd8d108d28868966d8fec425515401c7abb035f150c4f25a1f2adcbd8446,5,0.00014870925806462765,9.294338392908584e-05,6.626704634982161e-05,2.5145597824418506e-05
/scratch/cl927/datasets/Toys4k/subset_100/renders/030_0290334c368446a9afbf70255a3cb81e99ab664855e44ef7393a3ec8c93f1340,5,0.0004349769442342222,0.00010957651118665374,0.00020523135899566113,4.875717367608926e-05
/scratch/cl927/datasets/Toys4k/subset_100/renders/031_02a87d37f64819d9e6fbeddd1105c9e710c743e99e7aee7f3d7691157df206c9,5,0.0016213150462135672,0.0005273170229694727,0.0012617442989721894,0.0002881247681002875
/scratch/cl927/datasets/Toys4k/subset_100/renders/032_02ba6532f9de904e3b709f4055f3e7e31d14be2e7fc3d863cdf8c991328308b5,5,0.004051024420186877,0.0021727499738317126,0.0023821438255254178,0.00135156578475845
/scratch/cl927/datasets/Toys4k/subset_100/renders/033_02c70213d5afad7b865482f2802c12aa9abc7730a4c3273bcfed382b655bede7,5,0.00019488981924951077,7.991128290460671e-05,9.734107297845184e-05,4.023355974862975e-05
