dataset_folder,num_views,main_view_iou,other_views_average_iou
/scratch/cl927/datasets/Toys4k/subset_100/renders/030_0290334c368446a9afbf70255a3cb81e99ab664855e44ef7393a3ec8c93f1340,5,0.8651423587115825,0.8668135632874637
/scratch/cl927/datasets/Toys4k/subset_100/renders/031_02a87d37f64819d9e6fbeddd1105c9e710c743e99e7aee7f3d7691157df206c9,5,0.8799333765947579,0.8901391251876459
/scratch/cl927/datasets/Toys4k/subset_100/renders/032_02ba6532f9de904e3b709f4055f3e7e31d14be2e7fc3d863cdf8c991328308b5,5,0.9108568765541163,0.8115068232042262
/scratch/cl927/datasets/Toys4k/subset_100/renders/033_02c70213d5afad7b865482f2802c12aa9abc7730a4c3273bcfed382b655bede7,5,0.9837810172459533,0.9141460230788785
/scratch/cl927/datasets/Toys4k/subset_100/renders/034_02e84388b24ca0f15b7033d9a395068fde29ef9e264c15c0c1b026673e2619fb,5,0.8022073465069532,0.8717494379801671
/scratch/cl927/datasets/Toys4k/subset_100/renders/035_02e9faa6bff3fdecc063acbd9f6cccafdd141aeb765e506d07f7c6a62e2d9f32,5,0.8740865450282311,0.8452085157656276
/scratch/cl927/datasets/Toys4k/subset_100/renders/036_02ffaa7143d0a6b4c89fd07dc3b09ff1f56230b77a0019a2c11dd3c382946a7e,5,0.8911513380850434,0.8527566767933833
/scratch/cl927/datasets/Toys4k/subset_100/renders/037_033396db864887b7c99215d117cfb71fd94cbea57c4c1e0ec296be16d6655170,5,0.7232627291137885,0.5092785225320131
/scratch/cl927/datasets/Toys4k/subset_100/renders/038_033a76b9157676add7631d1a1ac7722d9c812927bac797a6f951451a430a3f4a,5,0.8693460256327471,0.857038705482997
/scratch/cl927/datasets/Toys4k/subset_100/renders/039_033df743757246ce14597ee5ff1514e311de9ab1a31ef2eb10359c2f332df907,5,0.8400034942340191,0.8360413492052787
/scratch/cl927/datasets/Toys4k/subset_100/renders/040_033e8a51060f6c598118a8146771203d2529e536fef9c701edd1c94a46dfa47c,5,0.8710391299935769,0.7649200173666394
/scratch/cl927/datasets/Toys4k/subset_100/renders/041_0356fea82726b35ef7e6913e0a90dcd99496eeb47e3f4ac41b254a81b3d2b42e,5,0.7461486318384825,0.7761077654307446
/scratch/cl927/datasets/Toys4k/subset_100/renders/042_039126788fa16d9753e7e3cb8eb6d9eb1a89c95bee109e0bf5b75f8b179e220f,5,0.8954970962212567,0.910098305272391
/scratch/cl927/datasets/Toys4k/subset_100/renders/043_039cc7b029bddb77c07d85cd4551564c3fa28465bccd28ec78b12626adcfa143,5,0.7712338894383415,0.7523300277579211
/scratch/cl927/datasets/Toys4k/subset_100/renders/044_03a1faacc68500abced890263926b14c90858f2a5a0489f5365848378b5652e0,5,0.9527022625676719,0.9573215652330244
/scratch/cl927/datasets/Toys4k/subset_100/renders/045_03aebb299656db74a97d86957ccaeba38363b06e0b305f876e9bab0c470bb70a,5,0.923805994949684,0.927930286415379
/scratch/cl927/datasets/Toys4k/subset_100/renders/046_03db79c202ada4631b346d4205602ec2b93a6c9ab52808d1fe909761262ae02e,5,0.9094622809409484,0.9134710159178637
/scratch/cl927/datasets/Toys4k/subset_100/renders/047_04188464525ebb5366dd819e058638e494f4214e3a9b2b58aa035c2033093ed3,5,0.6778586489199041,0.6016700529611565
/scratch/cl927/datasets/Toys4k/subset_100/renders/048_0443d1b0ebddd7a7d0aa04ad5a72cc949080f49648dd245785a362b39da4d6a5,5,0.8917412718568055,0.9175379296133693
/scratch/cl927/datasets/Toys4k/subset_100/renders/049_045ac8b22d3ab10c236bcc6647886fee42f3df8da905470a5049d2c69e0f38d3,5,0.9463164724903366,0.9476676413463679
